fromId,toId,straightMeters,roadMeters,ratio
132,347,630.3,1077.6,1.71
132,350,403.6,1032.2,2.56
132,354,513.6,1207.5,2.35
132,358,311.4,721.6,2.32
132,361,705.1,958.9,1.36
132,362,197.8,283.1,1.43
132,363,321.1,786.4,2.45
132,364,271.9,721.2,2.65
132,366,617.4,882.3,1.43
132,378,705.0,958.9,1.36
132,379,702.1,950.0,1.35
132,380,281.3,386.5,1.37
132,381,868.7,1279.7,1.47
132,382,210.4,928.8,4.42
132,384,280.6,697.0,2.48
132,385,312.1,721.6,2.31
132,389,156.6,163.0,1.04
132,395,753.4,1075.2,1.43
132,420,612.2,882.3,1.44
134,136,79.7,232.7,2.92
134,137,69.6,185.5,2.67
134,139,112.7,285.1,2.53
134,143,306.0,381.0,1.25
134,144,248.1,435.1,1.75
134,145,215.1,355.0,1.65
134,148,584.6,700.4,1.20
134,161,762.5,1056.1,1.39
134,162,851.5,1107.9,1.30
134,167,361.7,652.4,1.80
134,175,310.2,505.0,1.63
134,176,651.4,1381.8,2.12
134,177,797.7,1287.6,1.61
134,178,871.3,1367.5,1.57
134,188,547.5,619.3,1.13
134,189,520.0,597.3,1.15
134,192,518.4,561.4,1.08
134,195,442.4,575.7,1.30
134,197,1560.8,2059.2,1.32
134,203,390.7,519.0,1.33
134,204,505.2,833.0,1.65
134,207,576.1,657.5,1.14
134,208,555.6,657.5,1.18
134,209,572.9,701.8,1.23
134,213,395.3,630.3,1.59
134,215,528.2,683.2,1.29
134,216,409.9,528.6,1.29
134,221,489.7,664.5,1.36
134,224,1104.8,1419.0,1.28
134,227,720.9,914.5,1.27
134,231,673.4,869.0,1.29
134,232,1503.0,2024.6,1.35
134,235,472.2,727.4,1.54
134,248,354.3,562.7,1.59
134,260,256.7,348.8,1.36
134,262,421.9,506.8,1.20
134,263,177.8,248.0,1.39
134,271,526.8,561.4,1.07
134,273,560.3,742.0,1.32
134,274,653.9,859.7,1.31
134,275,481.7,637.3,1.32
134,276,525.3,846.6,1.61
134,277,286.7,479.9,1.67
134,278,1272.0,1641.0,1.29
134,279,1187.9,1645.0,1.38
134,280,1095.0,1419.0,1.30
134,283,375.7,584.4,1.56
134,284,319.8,518.1,1.62
134,286,279.2,766.4,2.74
134,288,309.4,489.9,1.58
134,289,321.3,489.9,1.52
134,291,232.6,339.1,1.46
134,293,306.7,432.9,1.41
134,294,366.6,492.0,1.34
134,295,350.4,623.3,1.78
134,299,461.3,762.0,1.65
134,304,361.6,537.2,1.49
134,310,654.9,839.8,1.28
134,312,598.1,808.6,1.35
134,328,1005.5,1386.2,1.38
134,346,503.8,584.4,1.16
134,347,513.0,666.9,1.30
134,350,661.8,1364.8,2.06
134,354,446.2,796.8,1.79
134,358,597.3,764.2,1.28
134,361,486.6,653.2,1.34
134,362,142.8,232.9,1.63
134,363,606.0,829.0,1.37
134,364,557.4,763.8,1.37
134,366,337.1,576.6,1.71
134,378,485.4,653.2,1.35
134,379,481.2,644.3,1.34
134,380,218.7,318.9,1.46
134,381,643.3,869.0,1.35
134,382,322.2,518.1,1.61
134,384,562.3,739.6,1.32
134,385,597.5,764.2,1.28
134,389,326.6,573.7,1.76
134,395,520.1,664.5,1.28
134,420,332.1,576.6,1.74
136,137,78.6,50.3,0.64
136,139,72.9,327.6,4.49
136,143,309.7,613.7,1.98
136,144,241.0,667.8,2.77
136,145,232.3,397.5,1.71
136,148,575.1,933.1,1.62
136,161,704.5,1288.8,1.83
136,162,791.2,1340.6,1.69
136,167,408.9,694.9,1.70
136,175,367.9,547.5,1.49
136,176,618.7,1424.3,2.30
136,177,796.7,1330.1,1.67
136,178,871.9,1410.0,1.62
136,188,533.2,852.0,1.60
136,189,499.4,830.0,1.66
136,192,490.9,794.1,1.62
136,195,522.1,703.4,1.35
136,197,1580.2,2101.7,1.33
136,203,469.7,646.7,1.38
136,204,584.8,960.7,1.64
136,207,559.5,890.2,1.59
136,208,538.7,890.2,1.65
136,209,560.3,934.5,1.67
136,213,338.5,672.8,1.99
136,215,471.6,915.9,1.94
136,216,410.5,761.3,1.85
136,221,502.9,897.2,1.78
136,224,1170.4,1461.5,1.25
136,227,731.0,1147.2,1.57
136,231,679.1,1101.7,1.62
136,232,1526.9,2067.1,1.35
136,235,546.8,855.1,1.56
136,248,425.7,690.4,1.62
136,260,335.2,476.5,1.42
136,262,352.2,739.5,2.10
136,263,106.7,480.7,4.51
136,271,501.7,794.1,1.58
136,273,639.9,869.7,1.36
136,274,733.0,987.4,1.35
136,275,559.6,765.0,1.37
136,276,473.7,1079.3,2.28
136,277,255.2,522.4,2.05
136,278,1333.6,1683.5,1.26
136,279,1252.4,1687.5,1.35
136,280,1160.1,1461.5,1.26
136,283,302.3,817.1,2.70
136,284,240.4,750.8,3.12
136,286,214.5,999.1,4.66
136,288,361.3,532.4,1.47
136,289,373.1,532.4,1.43
136,291,260.7,381.6,1.46
136,293,331.3,475.4,1.43
136,294,404.6,534.5,1.32
136,295,341.7,665.8,1.95
136,299,423.6,956.6,2.26
136,304,331.4,579.7,1.75
136,310,596.6,1072.5,1.80
136,312,675.5,936.3,1.39
136,328,1075.6,1428.7,1.33
136,346,486.6,817.1,1.68
136,347,476.5,899.6,1.89
136,350,627.1,1407.3,2.24
136,354,393.4,1029.5,2.62
136,358,541.0,996.9,1.84
136,361,565.6,780.9,1.38
136,362,152.4,275.4,1.81
136,363,545.6,1061.7,1.95
136,364,498.4,996.5,2.00
136,366,410.1,704.3,1.72
136,378,564.4,780.9,1.38
136,379,560.2,772.0,1.38
136,380,254.6,361.4,1.42
136,381,652.6,1101.7,1.69
136,382,242.5,750.8,3.10
136,384,513.0,972.3,1.90
136,385,542.9,996.9,1.84
136,389,308.9,616.2,1.99
136,395,532.8,897.2,1.68
136,420,405.3,704.3,1.74
137,139,55.8,280.4,5.03
137,143,367.0,566.5,1.54
137,144,303.9,620.6,2.04
137,145,158.0,350.3,2.22
137,148,641.1,885.9,1.38
137,161,698.5,1241.6,1.78
137,162,788.5,1293.4,1.64
137,167,330.5,647.7,1.96
137,175,291.9,500.3,1.71
137,176,581.9,1377.1,2.37
137,177,734.3,1282.9,1.75
137,178,808.6,1362.8,1.69
137,188,601.5,804.8,1.34
137,189,570.4,782.8,1.37
137,192,564.5,746.9,1.32
137,195,477.9,656.2,1.37
137,197,1507.8,2054.5,1.36
137,203,434.2,599.5,1.38
137,204,536.7,913.5,1.70
137,207,628.9,843.0,1.34
137,208,608.2,843.0,1.39
137,209,627.8,887.3,1.41
137,213,332.3,625.6,1.88
137,215,464.3,868.7,1.87
137,216,470.3,714.1,1.52
137,221,554.9,850.0,1.53
137,224,1096.2,1414.3,1.29
137,227,785.5,1100.0,1.40
137,231,736.5,1054.5,1.43
137,232,1452.8,2019.9,1.39
137,235,483.0,807.9,1.67
137,248,413.8,643.2,1.55
137,260,304.7,429.3,1.41
137,262,368.6,692.3,1.88
137,263,183.3,433.5,2.37
137,271,574.5,746.9,1.30
137,273,595.0,822.5,1.38
137,274,695.4,940.2,1.35
137,275,529.1,717.8,1.36
137,276,552.3,1032.1,1.87
137,277,217.4,475.2,2.19
137,278,1257.5,1636.3,1.30
137,279,1177.5,1640.3,1.39
137,280,1085.7,1414.3,1.30
137,283,327.9,769.9,2.35
137,284,289.6,703.6,2.43
137,286,292.0,951.9,3.26
137,288,283.6,485.2,1.71
137,289,295.4,485.2,1.64
137,291,183.4,334.4,1.82
137,293,255.4,428.2,1.68
137,294,326.3,487.3,1.49
137,295,283.4,618.6,2.18
137,299,392.1,909.4,2.32
137,304,292.1,532.5,1.82
137,310,591.3,1025.3,1.73
137,312,616.5,889.1,1.44
137,328,1004.8,1381.5,1.37
137,346,556.1,769.9,1.38
137,347,552.8,852.4,1.54
137,350,592.3,1360.1,2.30
137,354,472.0,982.3,2.08
137,358,532.8,949.7,1.78
137,361,512.8,733.7,1.43
137,362,79.6,228.2,2.87
137,363,543.8,1014.5,1.87
137,364,494.5,949.3,1.92
137,366,394.9,657.1,1.66
137,378,512.1,733.7,1.43
137,379,508.4,724.8,1.43
137,380,176.2,314.2,1.78
137,381,707.6,1054.5,1.49
137,382,295.3,703.6,2.38
137,384,495.3,925.1,1.87
137,385,532.3,949.7,1.78
137,389,257.7,569.0,2.21
137,395,585.2,850.0,1.45
137,420,389.7,657.1,1.69
139,143,382.4,666.1,1.74
139,144,313.9,720.2,2.29
139,145,170.9,209.9,1.23
139,148,647.3,985.5,1.52
139,161,649.8,1207.9,1.86
139,162,738.8,1259.7,1.71
139,167,362.3,623.4,1.72
139,175,332.7,476.0,1.43
139,176,548.9,1238.5,2.26
139,177,724.4,1144.3,1.58
139,178,799.7,1224.2,1.53
139,188,604.8,904.4,1.50
139,189,570.0,882.4,1.55
139,192,559.5,846.5,1.51
139,195,533.6,755.8,1.42
139,197,1512.2,1915.9,1.27
139,203,489.9,699.1,1.43
139,204,592.1,1013.1,1.71
139,207,630.7,942.6,1.49
139,208,609.8,942.6,1.55
139,209,632.2,986.9,1.56
139,213,282.6,414.0,1.47
139,215,415.5,835.0,2.01
139,216,483.4,813.7,1.68
139,221,575.1,949.6,1.65
139,224,1137.6,1390.0,1.22
139,227,803.6,1199.6,1.49
139,231,752.0,1154.1,1.53
139,232,1460.6,1881.3,1.29
139,235,534.2,802.2,1.50
139,248,465.5,742.8,1.60
139,260,359.7,528.9,1.47
139,262,313.6,791.9,2.53
139,263,156.4,533.1,3.41
139,271,571.0,846.5,1.48
139,273,650.6,922.1,1.42
139,274,751.2,1039.8,1.38
139,275,584.4,817.4,1.40
139,276,530.2,1131.7,2.13
139,277,183.9,263.6,1.43
139,278,1295.3,1612.0,1.24
139,279,1217.8,1616.0,1.33
139,280,1126.8,1390.0,1.23
139,283,272.1,869.5,3.20
139,284,237.2,803.2,3.39
139,286,264.2,1051.5,3.98
139,288,320.1,460.9,1.44
139,289,331.5,460.9,1.39
139,291,204.6,240.7,1.18
139,293,270.5,289.6,1.07
139,294,350.7,348.7,0.99
139,295,269.3,407.0,1.51
139,299,355.1,697.8,1.96
139,304,260.1,320.9,1.23
139,310,542.1,991.6,1.83
139,312,669.5,966.7,1.44
139,328,1050.2,1357.2,1.29
139,346,557.9,869.5,1.56
139,347,541.9,952.0,1.76
139,350,557.9,1221.5,2.19
139,354,450.0,1081.9,2.40
139,358,484.6,916.0,1.89
139,361,567.5,833.3,1.47
139,362,93.8,157.5,1.68
139,363,493.4,980.8,1.99
139,364,444.6,915.6,2.06
139,366,447.4,756.7,1.69
139,378,566.8,833.3,1.47
139,379,563.2,824.4,1.46
139,380,204.5,260.9,1.28
139,381,725.3,1154.1,1.59
139,382,244.2,803.2,3.29
139,384,451.1,891.4,1.98
139,385,485.1,916.0,1.89
139,389,236.0,357.4,1.51
139,395,605.1,949.6,1.57
139,420,442.2,756.7,1.71
143,144,74.2,58.1,0.78
143,145,521.0,736.0,1.41
143,148,282.1,370.6,1.31
143,161,975.8,1281.5,1.31
143,162,1054.8,1333.3,1.26
143,167,649.8,1033.4,1.59
143,175,584.6,886.0,1.52
143,176,924.7,1726.0,1.87
143,177,1101.3,1631.8,1.48
143,178,1175.6,1711.7,1.46
143,188,251.3,289.5,1.15
143,189,236.5,267.5,1.13
143,192,252.3,231.6,0.92
143,195,558.6,698.0,1.25
143,197,1864.3,2403.4,1.29
143,203,482.5,641.3,1.33
143,204,626.9,955.3,1.52
143,207,282.3,327.7,1.16
143,208,263.1,327.7,1.25
143,209,273.7,372.0,1.36
143,213,624.9,1011.3,1.62
143,215,752.4,908.6,1.21
143,216,103.9,198.8,1.91
143,221,195.2,334.7,1.71
143,224,1324.2,1578.5,1.19
143,227,421.3,584.7,1.39
143,231,370.0,539.2,1.46
143,232,1804.1,2368.8,1.31
143,235,668.4,851.1,1.27
143,248,360.3,514.0,1.43
143,260,376.0,554.5,1.47
143,262,605.1,732.2,1.21
143,263,281.6,468.6,1.66
143,271,253.3,231.6,0.91
143,273,660.1,864.3,1.31
143,274,709.0,982.0,1.39
143,275,531.8,759.6,1.43
143,276,345.8,516.8,1.49
143,277,564.3,860.9,1.53
143,278,1504.7,1800.5,1.20
143,279,1410.8,1804.5,1.28
143,280,1316.5,1578.5,1.20
143,283,545.1,809.8,1.49
143,284,441.9,721.8,1.63
143,286,270.0,577.1,2.14
143,288,593.9,870.9,1.47
143,289,605.1,870.9,1.44
143,291,537.7,720.1,1.34
143,293,611.7,813.9,1.33
143,294,664.0,873.0,1.31
143,295,648.7,1004.3,1.55
143,299,728.3,987.4,1.36
143,304,640.2,918.2,1.43
143,310,869.8,1065.2,1.22
143,312,757.2,932.3,1.23
143,328,1204.3,1545.7,1.28
143,346,214.7,254.6,1.19
143,347,275.4,337.1,1.22
143,350,931.8,1709.0,1.83
143,354,292.3,467.0,1.60
143,358,820.4,989.6,1.21
143,361,631.5,775.5,1.23
143,362,446.0,613.9,1.38
143,363,815.5,1054.4,1.29
143,364,773.4,989.2,1.28
143,366,362.9,527.9,1.45
143,378,628.7,775.5,1.23
143,379,623.2,766.6,1.23
143,380,521.4,699.9,1.34
143,381,342.9,539.2,1.57
143,382,432.1,721.8,1.67
143,384,804.7,965.0,1.20
143,385,825.5,989.6,1.20
143,389,618.1,954.7,1.54
143,395,224.4,334.7,1.49
143,420,361.8,527.9,1.46
144,145,460.7,790.1,1.72
144,148,337.3,428.7,1.27
144,161,901.9,1335.6,1.48
144,162,981.3,1387.4,1.41
144,167,603.4,1087.5,1.80
144,175,542.9,940.1,1.73
144,176,852.3,1780.1,2.09
144,177,1036.5,1685.9,1.63
144,178,1111.3,1765.8,1.59
144,188,299.4,347.6,1.16
144,189,273.5,325.6,1.19
144,192,277.4,289.7,1.04
144,195,558.7,752.1,1.35
144,197,1808.8,2457.5,1.36
144,203,485.8,695.4,1.43
144,204,627.5,1009.4,1.61
144,207,328.2,385.8,1.18
144,208,307.7,385.8,1.25
144,209,324.9,430.1,1.32
144,213,550.8,1065.4,1.93
144,215,678.2,962.7,1.42
144,216,169.8,256.9,1.51
144,221,268.7,392.8,1.46
144,224,1305.1,1632.6,1.25
144,227,492.1,642.8,1.31
144,231,438.7,597.3,1.36
144,232,1751.0,2422.9,1.38
144,235,651.0,905.2,1.39
144,248,377.6,568.1,1.50
144,260,366.4,608.6,1.66
144,262,531.4,786.3,1.48
144,263,207.4,526.7,2.54
144,271,283.3,289.7,1.02
144,273,666.7,918.4,1.38
144,274,727.2,1036.1,1.42
144,275,546.9,813.7,1.49
144,276,331.8,574.9,1.73
144,277,493.8,915.0,1.85
144,278,1481.9,1854.6,1.25
144,279,1390.9,1858.6,1.34
144,280,1296.8,1632.6,1.26
144,283,471.6,863.9,1.83
144,284,369.7,779.9,2.11
144,286,204.0,635.2,3.11
144,288,548.6,925.0,1.69
144,289,560.2,925.0,1.65
144,291,480.6,774.2,1.61
144,293,554.6,868.0,1.57
144,294,613.0,927.1,1.51
144,295,582.2,1058.4,1.82
144,299,655.8,1041.5,1.59
144,304,569.3,972.3,1.71
144,310,795.8,1119.3,1.41
144,312,750.9,986.4,1.31
144,328,1190.9,1599.8,1.34
144,346,256.2,312.7,1.22
144,347,284.7,395.2,1.39
144,350,859.1,1763.1,2.05
144,354,266.0,525.1,1.97
144,358,746.2,1043.7,1.40
144,361,626.5,829.6,1.32
144,362,383.4,668.0,1.74
144,363,741.6,1108.5,1.49
144,364,699.3,1043.3,1.49
144,366,375.4,582.0,1.55
144,378,624.1,829.6,1.33
144,379,618.7,820.7,1.33
144,380,466.7,754.0,1.62
144,381,413.7,597.3,1.44
144,382,360.5,779.9,2.16
144,384,730.7,1019.1,1.39
144,385,751.3,1043.7,1.39
144,389,549.8,1008.8,1.83
144,395,297.4,392.8,1.32
144,420,373.3,582.0,1.56
145,148,798.0,1055.4,1.32
145,161,649.1,1089.8,1.68
145,162,742.6,1141.6,1.54
145,167,203.1,413.5,2.04
145,175,198.2,266.1,1.34
145,176,476.7,1028.6,2.16
145,177,584.1,934.4,1.60
145,178,657.0,1014.3,1.54
145,188,759.1,974.3,1.28
145,189,728.4,952.3,1.31
145,192,722.2,916.4,1.27
145,195,484.3,702.3,1.45
145,197,1349.8,1706.0,1.26
145,203,464.6,665.8,1.43
145,204,529.3,821.3,1.55
145,207,786.8,1012.5,1.29
145,208,766.0,1012.5,1.32
145,209,785.2,1056.8,1.35
145,213,312.5,555.1,1.78
145,215,425.8,716.9,1.68
145,216,624.8,883.6,1.41
145,221,703.7,1019.5,1.45
145,224,987.1,1180.1,1.20
145,227,935.0,1269.5,1.36
145,231,888.3,1224.0,1.38
145,232,1295.1,1671.4,1.29
145,235,431.0,592.3,1.37
145,248,490.7,744.5,1.52
145,260,360.3,530.8,1.47
145,262,387.8,817.5,2.11
145,263,327.2,603.0,1.84
145,271,732.3,916.4,1.25
145,273,592.5,730.3,1.23
145,274,706.6,848.0,1.20
145,275,563.5,784.1,1.39
145,276,701.0,1201.6,1.71
145,277,158.5,404.7,2.55
145,278,1137.2,1402.1,1.23
145,279,1064.6,1406.1,1.32
145,280,975.5,1180.1,1.21
145,283,369.7,935.7,2.53
145,284,377.9,873.1,2.31
145,286,435.0,1121.4,2.58
145,288,174.1,251.0,1.44
145,289,183.6,251.0,1.37
145,291,40.8,30.8,0.75
145,293,99.7,79.7,0.80
145,294,182.6,138.8,0.76
145,295,153.0,288.9,1.89
145,299,310.4,579.7,1.87
145,304,207.3,439.0,2.12
145,310,548.2,873.5,1.59
145,312,573.7,756.8,1.32
145,328,911.2,1147.3,1.26
145,346,714.0,939.4,1.32
145,347,708.8,1021.9,1.44
145,350,490.6,1011.6,2.06
145,354,620.8,1151.8,1.86
145,358,487.4,797.9,1.64
145,361,494.1,641.5,1.30
145,362,79.9,123.2,1.54
145,363,510.4,862.7,1.69
145,364,460.4,797.5,1.73
145,366,468.0,758.4,1.62
145,378,494.5,641.5,1.30
145,379,492.3,633.7,1.29
145,380,58.9,51.0,0.87
145,381,857.7,1224.0,1.43
145,382,389.2,873.1,2.24
145,384,433.2,773.3,1.78
145,385,482.0,797.9,1.66
145,389,150.5,338.5,2.25
145,395,734.1,1019.5,1.39
145,420,462.4,758.4,1.64
148,161,1172.5,1450.3,1.24
148,162,1240.7,1502.1,1.21
148,167,931.8,1204.8,1.29
148,175,865.6,1057.4,1.22
148,176,1167.9,1894.8,1.62
148,177,1371.7,1800.6,1.31
148,178,1446.9,1880.5,1.30
148,188,52.3,81.1,1.55
148,189,104.1,103.1,0.99
148,192,146.9,149.7,1.02
148,195,796.5,817.0,1.03
148,197,2145.1,2572.2,1.20
148,203,718.6,760.3,1.06
148,204,861.3,1074.3,1.25
148,207,53.5,119.3,2.23
148,208,62.4,119.3,1.91
148,209,25.9,42.2,1.63
148,213,852.0,1330.7,1.56
148,215,967.9,1077.4,1.11
148,216,181.2,180.7,1.00
148,221,174.5,216.1,1.24
148,224,1581.0,1715.7,1.09
148,227,216.7,224.3,1.03
148,231,154.1,178.8,1.16
148,232,2085.8,2537.6,1.22
148,235,929.3,988.3,1.06
148,248,580.5,633.0,1.09
148,260,635.9,691.7,1.09
148,262,807.1,901.0,1.12
148,263,516.1,620.0,1.20
148,271,127.8,149.7,1.17
148,273,881.7,983.3,1.12
148,274,902.2,1101.0,1.22
148,275,742.0,878.6,1.18
148,276,320.0,434.9,1.36
148,277,821.3,1180.3,1.44
148,278,1766.1,1937.7,1.10
148,279,1668.3,1941.7,1.16
148,280,1574.3,1715.7,1.09
148,283,746.5,978.6,1.31
148,284,635.5,668.7,1.05
148,286,452.0,524.0,1.16
148,288,875.7,1126.9,1.29
148,289,886.9,1126.9,1.27
148,291,817.2,1039.5,1.27
148,293,891.2,1133.3,1.27
148,294,945.9,1192.4,1.26
148,295,916.6,1323.7,1.44
148,299,972.6,1156.2,1.19
148,304,894.9,1237.6,1.38
148,310,1072.7,1234.0,1.15
148,312,1000.0,1052.3,1.05
148,328,1453.0,1682.9,1.16
148,346,99.9,116.0,1.16
148,347,207.8,255.2,1.23
148,350,1172.5,1877.8,1.60
148,354,334.0,385.1,1.15
148,358,1031.3,1158.4,1.12
148,361,875.4,894.5,1.02
148,362,720.6,933.3,1.30
148,363,1017.5,1223.2,1.20
148,364,982.3,1158.0,1.18
148,366,591.7,646.9,1.09
148,378,872.2,894.5,1.03
148,379,866.5,885.6,1.02
148,380,802.1,1019.3,1.27
148,381,160.3,178.8,1.12
148,382,621.2,668.7,1.08
148,384,1029.6,1133.8,1.10
148,385,1039.6,1158.4,1.11
148,389,881.6,1274.1,1.45
148,395,163.0,216.1,1.33
148,420,592.6,646.9,1.09
161,162,93.7,254.8,2.72
161,167,786.6,1203.2,1.53
161,175,825.2,1244.8,1.51
161,176,283.2,1297.3,4.58
161,177,600.4,1203.1,2.00
161,178,653.8,1283.0,1.96
161,188,1120.8,1369.2,1.22
161,189,1071.5,1347.2,1.26
161,192,1038.3,1300.6,1.25
161,195,1133.5,1627.8,1.44
161,197,1371.9,1974.7,1.44
161,203,1110.3,1575.1,1.42
161,204,1176.9,1746.8,1.48
161,207,1134.8,1407.4,1.24
161,208,1116.4,1407.4,1.26
161,209,1149.6,1451.7,1.26
161,213,367.3,1228.5,3.34
161,215,234.3,372.9,1.59
161,216,1057.0,1429.1,1.35
161,221,1166.2,1565.0,1.34
161,224,1477.4,2105.6,1.43
161,227,1372.3,1674.6,1.22
161,231,1312.0,1629.1,1.24
161,232,1365.7,1940.1,1.42
161,235,1062.4,1517.8,1.43
161,248,1111.5,1466.3,1.32
161,260,993.5,1404.9,1.41
161,262,371.2,580.5,1.56
161,263,695.1,1148.5,1.65
161,271,1056.2,1300.6,1.23
161,273,1240.5,1655.8,1.33
161,274,1355.7,1773.5,1.31
161,275,1209.0,1693.4,1.40
161,276,906.6,1245.4,1.37
161,277,497.7,944.3,1.90
161,278,1575.3,2327.6,1.48
161,279,1536.0,2331.6,1.52
161,280,1463.3,2105.6,1.44
161,283,431.9,698.7,1.62
161,284,540.5,820.8,1.52
161,286,725.1,1069.1,1.47
161,288,792.4,1229.7,1.55
161,289,796.7,1229.7,1.54
161,291,678.8,1120.6,1.65
161,293,663.9,1010.1,1.52
161,294,736.6,1069.2,1.45
161,295,521.7,800.9,1.54
161,299,344.1,558.7,1.62
161,304,442.5,951.0,2.15
161,310,108.0,216.3,2.00
161,312,1204.5,1682.3,1.40
161,328,1449.6,2072.8,1.43
161,346,1072.6,1344.2,1.25
161,347,989.5,1277.3,1.29
161,350,264.6,1280.3,4.84
161,354,854.8,1176.8,1.38
161,358,165.8,291.9,1.76
161,361,1139.5,1567.0,1.38
161,362,659.4,1213.0,1.84
161,363,160.5,365.1,2.27
161,364,206.1,425.7,2.07
161,366,1091.7,1480.2,1.36
161,378,1140.2,1567.0,1.37
161,379,1138.5,1559.2,1.37
161,380,704.9,1140.8,1.62
161,381,1296.8,1629.1,1.26
161,382,553.5,820.8,1.48
161,384,216.8,406.3,1.87
161,385,168.1,291.9,1.74
161,389,502.7,850.5,1.69
161,395,1192.8,1565.0,1.31
161,420,1086.3,1480.2,1.36
162,167,879.5,1255.0,1.43
162,175,918.7,1296.6,1.41
162,176,362.1,1349.1,3.73
162,177,663.2,1254.9,1.89
162,178,710.2,1334.8,1.88
162,188,1188.7,1421.0,1.20
162,189,1138.5,1399.0,1.23
162,192,1103.3,1352.4,1.23
162,195,1226.9,1679.6,1.37
162,197,1406.8,1924.9,1.37
162,203,1203.1,1626.9,1.35
162,204,1270.5,1798.6,1.42
162,207,1201.0,1459.2,1.22
162,208,1183.2,1459.2,1.23
162,209,1217.2,1503.5,1.24
162,213,456.3,1280.3,2.81
162,215,324.5,424.7,1.31
162,216,1132.6,1480.9,1.31
162,221,1243.0,1616.8,1.30
162,224,1561.2,2157.4,1.38
162,227,1444.3,1726.4,1.20
162,231,1383.2,1680.9,1.22
162,232,1407.2,1890.3,1.34
162,235,1155.9,1569.6,1.36
162,248,1202.0,1518.1,1.26
162,260,1085.3,1456.7,1.34
162,262,450.1,632.3,1.40
162,263,775.9,1200.3,1.55
162,271,1121.6,1352.4,1.21
162,273,1334.1,1707.6,1.28
162,274,1449.2,1825.3,1.26
162,275,1301.7,1745.2,1.34
162,276,963.7,1297.2,1.35
162,277,590.3,996.1,1.69
162,278,1654.0,2379.4,1.44
162,279,1617.9,2383.4,1.47
162,280,1546.9,2157.4,1.39
162,283,509.7,750.5,1.47
162,284,615.3,872.6,1.42
162,286,798.4,1120.9,1.40
162,288,885.9,1281.5,1.45
162,289,890.1,1281.5,1.44
162,291,772.4,1172.4,1.52
162,293,757.4,1061.9,1.40
162,294,829.3,1121.0,1.35
162,295,615.2,852.7,1.39
162,299,437.7,610.5,1.39
162,304,536.1,1002.8,1.87
162,310,197.5,268.1,1.36
162,312,1297.9,1734.1,1.34
162,328,1537.1,2124.6,1.38
162,346,1141.1,1396.0,1.22
162,347,1052.1,1329.1,1.26
162,350,342.8,1332.1,3.89
162,354,917.0,1228.6,1.34
162,358,257.3,343.7,1.34
162,361,1233.2,1618.8,1.31
162,362,751.4,1264.8,1.68
162,363,245.7,416.9,1.70
162,364,294.1,477.5,1.62
162,366,1182.5,1532.0,1.30
162,378,1233.9,1618.8,1.31
162,379,1232.1,1611.0,1.31
162,380,798.4,1192.6,1.49
162,381,1369.8,1680.9,1.23
162,382,627.1,872.6,1.39
162,384,310.5,458.1,1.48
162,385,260.9,343.7,1.32
162,389,596.3,902.3,1.51
162,395,1268.9,1616.8,1.27
162,420,1177.2,1532.0,1.30
167,175,78.6,147.4,1.88
167,176,558.6,949.8,1.70
167,177,542.9,855.6,1.58
167,178,604.4,935.5,1.55
167,188,899.7,1232.9,1.37
167,189,876.9,1249.7,1.43
167,192,878.6,1213.8,1.38
167,195,399.4,431.4,1.08
167,197,1223.7,1627.2,1.33
167,203,413.7,497.8,1.20
167,204,420.9,550.4,1.31
167,207,929.8,1271.1,1.37
167,208,909.7,1271.1,1.40
167,209,923.2,1206.2,1.31
167,213,492.9,829.9,1.68
167,215,585.5,830.3,1.42
167,216,751.5,1091.4,1.45
167,221,809.8,1141.3,1.41
167,224,784.0,909.2,1.16
167,227,1036.6,1401.3,1.35
167,231,998.3,1355.8,1.36
167,232,1158.3,1592.6,1.37
167,235,281.7,321.4,1.14
167,248,496.0,727.0,1.47
167,260,364.8,513.3,1.41
167,262,580.0,930.9,1.61
167,263,513.1,900.4,1.75
167,271,885.9,1213.8,1.37
167,273,483.5,459.4,0.95
167,274,604.9,577.1,0.95
167,275,503.4,616.1,1.22
167,276,882.0,1499.0,1.70
167,277,341.5,545.7,1.60
167,278,935.0,1131.2,1.21
167,279,861.5,1135.2,1.32
167,280,772.4,909.2,1.18
167,283,568.7,1049.1,1.84
167,284,580.9,1170.5,2.01
167,286,622.2,1418.8,2.28
167,288,56.7,318.1,5.61
167,289,46.6,318.1,6.82
167,291,163.0,382.7,2.35
167,293,130.0,362.7,2.79
167,294,52.9,421.8,7.98
167,295,268.1,402.3,1.50
167,299,445.0,693.1,1.56
167,304,360.0,552.4,1.53
167,310,696.3,986.9,1.42
167,312,420.4,485.9,1.16
167,328,711.7,876.4,1.23
167,346,858.9,1236.8,1.44
167,347,874.7,1319.3,1.51
167,350,576.5,932.8,1.62
167,354,802.0,1449.2,1.81
167,358,637.3,911.3,1.43
167,361,376.4,370.6,0.98
167,362,269.2,469.5,1.74
167,363,668.3,976.1,1.46
167,364,620.9,910.9,1.47
167,366,471.7,740.9,1.57
167,378,378.2,370.6,0.98
167,379,378.2,362.8,0.96
167,380,157.8,362.5,2.30
167,381,963.1,1355.8,1.41
167,382,591.9,1170.5,1.98
167,384,572.5,886.7,1.55
167,385,628.0,911.3,1.45
167,389,299.0,451.9,1.51
167,395,839.5,1141.3,1.36
167,420,466.5,740.9,1.59
